Path,Type,Size,Format,Language,DiE Info,Notes,Hash
spine/delivery_box.json,Binary,1560,plain text,JavaScript Object Notation[by extension],,,3f1032d4b217914e39d70fee80e69e4863bb946239a19a0feadda330aa35a0e6
spine/lock_jiggle.atlas,Binary,179,plain text[LF],,,,a1329a990e83f7d8736839a6c850631ce397d66090b39e3302d9c0a63eea52f4
spine/lock_jiggle.json,Binary,1903,plain text,JavaScript Object Notation[by extension],,,3fb295133cbf7cf6ffeb34299b1ee7a6750f193567a6a094f9631889f5acf958
spine/offer_animations.atlas,Binary,185,plain text[LF],,,,b8766e5b8b68f8bd8dfd338957eb938ca808d7459e6dcae542f295b6a83260b6
spine/offer_animations.json,Binary,3163,plain text,JavaScript Object Notation[by extension],,,32a93f53ad7e18cb29b76653537446ffa1e5dc565d680b617bb05a79c32791d2
spine/piggy_bank.atlas,Binary,278,plain text[LF],,,,89cc5b4dbc5eb18d8444d127def4eb8e7034c747b9e570812334e044d0c2a283
spine/piggy_bank.json,Binary,2392,plain text,JavaScript Object Notation[by extension],,,075a9bffbf90c8e0b8d7ac4740d512934823f4ffc25dcb8973f254de684e5494
spine/region_blocks.atlas,Binary,946,plain text[LF],,,,d1c99ca6c940be80b7e8d820e58991c7d4318e53fc57a17b4f4d52e87ed1ecf1
spine/region_blocks.json,Binary,6113,plain text,JavaScript Object Notation[by extension],,,d0e13da8b5b9c458a34128472bc6bc29882ba287d7d8816c4e02acbd23383985
spine/region_glint.atlas,Binary,189,plain text[LF],,,,34cbdbe438715eb0874813593f44ccd5921c7af3522a3fe72404511436409f2e
spine/region_glint.json,Binary,898,plain text,JavaScript Object Notation[by extension],,,fa96249d2c3deb4e6c32ef95897a9adb08182f27bb29566c96dcdbcbff81d7c8
spine/season_pass_lock.atlas,Binary,184,plain text[LF],,,,2a74fba52aeaa9b7f3c15e15d42c8b971889c0a5c3047ec37de09f2b7abbcbef
spine/season_pass_lock.json,Binary,2623,plain text,JavaScript Object Notation[by extension],,,00241ccbcc322f906ab6c61423c3225a33e4638051b148b30bb51f5ec71521dd
spine/toaster_hotspots_icon.atlas,Binary,193,plain text[LF],,,,7ae078b701e047749240bdb3db89e1717b4a78891939e8e6fb5d68adeb2c70d7
spine/toaster_hotspots_icon.json,Binary,1056,plain text[LF],JavaScript Object Notation[by extension],,,9ec66fdac397bf92ab231be061a375759b2b56513b474f924c375a00e35b85d6
spine/war_rank.atlas,Binary,274,plain text[LF],,,,0ae440131f43ab3d74606c74ff3a44a08bead67321388a854c393fa363e613c9
spine/war_rank.json,Binary,1122,plain text,JavaScript Object Notation[by extension],,,11a9d4c592dc6008d3a239f551e29cbf481780ff5ecf9f69b2a2ab516c9e19dd
streetevents/streetevents.group.bin,Binary,1346262,,,,,1786ed45ae807e0d530b3f7db9d513112bc79c88bc3b06a3f3fc8ac740ff52c0
terrain/terrain.group.bin,Binary,327691,,,,,cc63acf834d47486c25b3eeacdf320c229f60248c8259aef925934f39bae41f3
textures/Cubemaps.group.bin,Binary,167456,,,,,27a65a4af8b6cc0d4b2711d490eb0383a9991bc516c64656b552490327f23d77
textures/EALogo.group.bin,Binary,14990,,,,,3f934120fd7e9bb00e3605de5919d3688635d7b71b5001b4b0509cdd8966fd69
textures/game_splash.jpg,Binary,1560733,JPEG Image[by extension],,"Image: JPEG(1.01)[2730x1536,YCbCr]\nAudio: ProTracker module (.PT3)(v3.)[\n\n,by:  """"��,tmp:13 ord:7,Unknown tuning]\nImage: DQT[f9a93cb70da7bbe87e35cd9980a5fd47]",Unencrypted,9d33fa50562d46cf5e1b3bdb5e0e415868ca6c267490af640d1c82a43542dd2d
textures/GameLogo.group.bin,Binary,24781,,,,,a1e5f4fe81dd14939f5f5004f94ab13a437a4acbe58809c6bfa8584c228b72f8
textures/GameLogoOverlay.group.bin,Binary,152355,,,,,79ff469a5d8c2d07d41086be3ee5a5eedf9247a97bc7b9d24a20ead2de61f6bc
textures/ground_textures.group.bin,Binary,1376696,,,,,4acb2f80075c2851ea5d004c57911d3ba97113cf08640daed47245b92904e4c1
textures/screenshot_logo_simcity.png,Binary,7803,Portable Network Graphics,"Image: PNG[RGBA,204x59,colours:256,sz:7803]\n(Heur)",,Unencrypted; Logo with transparent bg as overlay for screenshots,5ad78328e7822a13dece86399e6371222e63e2825abd73be2977be4828c98eb1
textures/screenshot_logo_simcity_4k.png,Binary,13552,Portable Network Graphics,"Image: PNG[RGBA,408x117,colours:256,sz:13552]\n(Heur)",,Unencrypted; Logo with transparent bg as overlay for screenshots,bf86e2bc0178d0777e7c52c9844cfade096c49f600ed45a0ec29f352d8243680
textures/Textures.group.bin,Binary,1810358,,,,,fa97345906a9bedc03d25bcdc9bb585c1c7487254ecdd77c20d51af8277877b4
tr.lproj/InfoPlist.strings,Binary,1428,plain text[CRLF],,,,151fd0cac4f97be2e971932ca5c4f59930113301b3eabe3753884a350733752a
traffic/traffic.group.bin,Binary,172843,,,,,a8c2382499338e7eb52548944e804688e9a5156d68fde8ed99770d3cb1fb964b
ui/EulaData.group.bin,Binary,7206,,,,,73dd5b0149b43a4f426758eda31cfce5b048109b2b7e96667eae7729c55103b5
ui/EulaUI.group.bin,Binary,46754,,,,,529826fbfba57f29c9d80b162ab3c8da2fee1a98308ecf0d51fd0d19238baa94
ui/EulaUI_4k.group.bin,Binary,122432,,,Archive: Raw Deflate stream[@1Ah],,80e0b9f11368fe8aeed5f1c87e7fd131e5bfe738dad37874c1a447590fdd7cbd
ui/HUD.group.bin,Binary,315327,,,,,2e12dbca0ddec43c16d196f6c31c7c9fb7c6ef38512034c699dd704254228099
ui/MenuXML/BuildingIcons/BuildingIconsBoardwalk.group.bin,Binary,77184,,,,,c08ac71d0644b8a995c369d685f1c4ed1ac906569e32b17060291318b75f2947
ui/MenuXML/BuildingIcons/BuildingIconsConstruction.group.bin,Binary,141844,,,Archive: Raw Deflate stream[@30h],,f44e4e17ec257339f26eca6ce3936015875b700369fee5846ae4a50926fd1d54
ui/MenuXML/BuildingIcons/BuildingIconsEaster.group.bin,Binary,137337,,,,,41ea8dce186859d57dcacaaea3d1431c9fb4e29a4034b0a822f52219848eef07
ui/MenuXML/BuildingIcons/BuildingIconsEducation.group.bin,Binary,90607,,,,,df728dc20938e4a0b6be56a4117ae2078dfd7d9a5ee8ea714f0af4486c881572
ui/MenuXML/BuildingIcons/BuildingIconsEntertainment.group.bin,Binary,84192,,,,,65dff42691e14a047316f2b46f2f6aee5bcc970ad7cf5d24c2ac0e237f08a0aa
ui/MenuXML/BuildingIcons/BuildingIconsFire.group.bin,Binary,108612,,,,,1990d4245ee1177b7976fee08b56da6a2d6328ece0804ec46791fbd3c4817d65
ui/MenuXML/BuildingIcons/BuildingIconsFuture.group.bin,Binary,58040,,,,,2925ba0579e6f5de7179a99b237cc9d50cb11ec591bc23cd7b1ac163fd74caef
ui/MenuXML/BuildingIcons/BuildingIconsGambling.group.bin,Binary,93469,,,,,23a40b2950dc6662f1241856bacd783ec4bf12bdac93b85970462939ad491ba6
ui/MenuXML/BuildingIcons/BuildingIconsGovernment.group.bin,Binary,51811,,,,,3f7ef60ee7707ae06aa733fc3ce15d36acde22366383d2dd88361ef5edc471dc
ui/MenuXML/BuildingIcons/BuildingIconsLandScapes.group.bin,Binary,110617,,,,,49afe239af711649dbd8cad44f838de6d8ec7f4df69a4381d01dec50b05ca2f0
ui/MenuXML/BuildingIcons/BuildingIconsMining.group.bin,Binary,70073,,,,,5aee13165ef748f4b6dc3b7c978399571eefadf4e3240375a82bc189eb407d2f
ui/MenuXML/BuildingIcons/BuildingIconsMountain.group.bin,Binary,143449,,,,,c2856de313d9b0d6afb0f16a8cd39d9ab28f5c0b428e078f4f337dd77f83b299
ui/MenuXML/BuildingIcons/BuildingIconsNature.group.bin,Binary,90288,,,,,5c0e2bf706c7fc67fb42555373fd3fd8edc553399c143912810957d55cdd095b
ui/MenuXML/BuildingIcons/BuildingIconsNonCity.group.bin,Binary,34912,,,,,5e464a9d134f7edd669fae0c64dc34fbf16ae429437bc5a870892feb0596e255
ui/MenuXML/BuildingIcons/BuildingIconsParks.group.bin,Binary,118871,,,,,08b3f4464da620610392d541dd5fb03df09eb9d5fc76750b89c7982d33d4f6ab
ui/MenuXML/BuildingIcons/BuildingIconsPower.group.bin,Binary,71914,,,,,54fdcaaf426fa59f32d566399e10faecab1437e9ac512e65c9bd8a3a1a25c43b
ui/MenuXML/BuildingIcons/BuildingIconsRegionalservices.group.bin,Binary,90823,,,,,cac84ae592eea8308836b2c385c1acc1d0fb5443b01ccd3607000212ef286960
ui/MenuXML/BuildingIcons/BuildingIconsSewage.group.bin,Binary,35128,,,,,0325397fba626e903b26657320e1c22caa991cdb1eea485818f496c917b672c1
ui/MenuXML/BuildingIcons/BuildingIconsTransportation.group.bin,Binary,69259,,,,,bb6190868bf25d7ff982a44cd1ae174c7ed11812dd3cba8487d32d335ec53f58
ui/MenuXML/BuildingIcons/BuildingIconsWaste.group.bin,Binary,46002,,,,,5754985b29632db06f55a3261555f0b2251ec526ac4bdf72272b16bf1e1e04a6
ui/MenuXML/BuildingIcons/BuildingIconsWater.group.bin,Binary,24071,,,,,b461029f8efb94452e21a98c85f2521c65ff0e403174368b67653e43ab707029
ui/MenuXML/clubEmblemsAtlas.group.bin,Binary,20627,,,,,4ae2ae279a6802b3895526dc3d7df869f4a8640c3010e1ec0881cfa3336c7d6e
ui/MenuXML/clubEmblemsAtlas_4k.group.bin,Binary,43352,,,,,5599cbed20c974888bfc1da031e22e7f8ac4679cb46b853ff14ff3366777cded
ui/MenuXML/compressed/heroAtlas.group.bin,Binary,201045,,,,,96101b051a54db0a729d76a6807cfb008531bef169b096d888acb288f54539a4
ui/MenuXML/compressed/uiAtlases.group.bin,Binary,1828761,,,,,bd93390a630a29eab77e905d2f166ddef7a99fb245e05f0aa19173b8d2d272d8
ui/MenuXML/compressed/uiAtlases_4k.group.bin,Binary,5417371,,,,,ef6186f9fcd9801cecdd074d15e0464eedaf73efcb1282d7641771f9d4529470
ui/MenuXML/compressed/WarDisasterIconsAtlas.group.bin,Binary,390132,,,,,4a6ebebf0c01040fdaae714951fbb8a4befa77ef3e39155f4b420190dea16203
ui/MenuXML/compressed/WarDisasterIconsAtlas_4k.group.bin,Binary,1315744,,,,,ed56584b9776ab8b316881ea640b394d4e24542749225a4586cd0fbaeec1b946
ui/MenuXML/contest_warAtlas.group.bin,Binary,84993,,,,,8c1f745452cdd6b4e0ad48303527d89f623a7bd72a4985fce1be776d8d0d9e66
ui/MenuXML/contest_warAtlas_4k.group.bin,Binary,280487,,,,,f2257fb6d00bd142e591efc9816636ff60a160a92dbb961adf669d81dcd013bc
ui/MenuXML/contestAtlas.group.bin,Binary,289813,,,,,7767e49f6bee30737cfd138cff40903429c63f60c99e0cdcf67e69b7da3f4800
ui/MenuXML/contestAtlas_4k.group.bin,Binary,887216,,,,,4b76a3730186d4d5173f72b52582d69f91dc9a1bf5712097d1ec2a03279a3d72
ui/MenuXML/currenciesAtlas.group.bin,Binary,75540,,,,,57eca4388f41fae5c015128e4ca4aac4ad2ea4d779b1f0281281528af84d4757
ui/MenuXML/currenciesAtlas_4k.group.bin,Binary,241846,,,,,f985f64e0b146d8aeee09148e6d11978b8764891ad59d63b4adb6d9f52a92b16
ui/MenuXML/future_itemsAtlas.group.bin,Binary,101054,,,,,a58cd3d8db10e20441bf35cc5b411977afc1514b019f3ec48cfaa0fd1e1e22e7
ui/MenuXML/future_itemsAtlas_4k.group.bin,Binary,325299,,,,,519908ac9f578a48dc98138356f743532fa8ffd02663173af84255198df9ce3a
ui/MenuXML/hotspotsAtlas.group.bin,Binary,252824,,,,,8e9f7244896b7e2653533f135f30f5f44e4a12824b84e5460375252fc5fbebcf
ui/MenuXML/hotspotsAtlas_4k.group.bin,Binary,812951,,,,,88d4ed153514520757656191b01c26d346297a7991db1d1e3d2edc85d7754141
ui/MenuXML/ingameMessageAtlas.group.bin,Binary,49026,,,,,e3461a2c290366e14b969b5889948921983a927463e975374a25ed7a07586736
ui/MenuXML/ingameMessageAtlas_4k.group.bin,Binary,151996,,,,,14bc5af05fe90778d091d3b1fc805fde9e773c8ea2609a64e1d3499a32a9c67d
ui/MenuXML/level_upAtlas.group.bin,Binary,15208,,,Archive: Raw Deflate stream[@1Dh],,6b4b3de47b5b997c58bc748cb9fe3a257a87666f3ba876d9319741d9166e0685
ui/MenuXML/level_upAtlas_4k.group.bin,Binary,47432,,,,,3f0d6e3f88764ddb9f62a0678fa8ccf6c1180c8a6de9760a085f5ba9d0f3740c
ui/MenuXML/mayors_pass_rewardsAtlas.group.bin,Binary,175755,,,,,30dac93376ff43f8a0278e16c3b2957bd10232bfa56f08649f2e944b25253279
ui/MenuXML/mayors_pass_rewardsAtlas_4k.group.bin,Binary,547937,,,,,62bd0afc938ca684fc7bd42f2650ddf7fc1a82702229e41d76f760e5daa9fb95
ui/MenuXML/mtxAtlas.group.bin,Binary,80026,,,,,34d38098be4660e5a0b7251fe5a1d47db25d73501f3817ab8c64be004aea8d40
ui/MenuXML/mtxAtlas_4k.group.bin,Binary,261046,,,,,e03c61dde435d0c1e8b87492bc60355993e573080447bccad67497215ead668b
ui/MenuXML/particleAtlas.group.bin,Binary,225572,,,,,548837a49f5184610888f8f569098265ed6aaf7cce77d7bf9bb0d17edd7d6989
ui/MenuXML/regionsAtlas.group.bin,Binary,147618,,,,,b72db53b6728f7a2605a28b5937ec28553c30ddc61435b3c40097d950ca4e750
ui/MenuXML/regionsAtlas_4k.group.bin,Binary,473978,,,,,274c6b7046e2876bb175bfab3e56708c50f0d8c43200610ffe42b66e19bdbca3
ui/MenuXML/RoadAtlas.group.bin,Binary,523108,,,,,d4710cdccdf116e5692bd64edb1d0725b4536a2ccc7b3d47d1c87cacefeea48c
ui/MenuXML/war_badgesAtlas.group.bin,Binary,52862,,,,,324d46b60607b452bd6a570534ad2d1ee013def1efde93ec723b0e2281eccf28
ui/MenuXML/war_badgesAtlas_4k.group.bin,Binary,159050,,,,,82167d7d568ec5fdef9c6b43f3366bd4aa61fefbfc313229db4f9778c5e42a1a
ui/MenuXML/WarBoosterIconsAtlas.group.bin,Binary,94250,,,,,5c006a484e69cbf3c010deafa012ae23e97840f3cd79d995e2a056b910e6dc97
ui/MenuXML/WarBoosterIconsAtlas_4k.group.bin,Binary,184655,,,,,d51faab88bceeacb005d2885941d77f85b3f676f92a7f63f85aa6f9636117420
ui/MenuXML/WebView.group.bin,Binary,8037,,,,,caf88e6f074de3265868bb5aa58f5a500006bde898aa697d3e05adc5b9e20ec0
ui/teasers/export_hq_teaser.group.bin,Binary,135227,,,,,783bd54a7e0bd3c51bfde5fb243320daa2c88903aba19afe65ea48a3e9466280
ui/teasers/growing_city.group.bin,Binary,48490,,,,,b3737d54b8a45134c188935f6a19d865a874f40e35be5a9bf6f982f1c183d497
ui/teasers/mayor_profile_01.group.bin,Binary,119249,,,,,eb0c9ba61be5f98f13b447e42d15c9f99856d4da12b06c185a966648fca94913
ui/teasers/mayor_profile_02.group.bin,Binary,91462,,,,,3ac4fe2e90838ab6a2a39f5004f0d122b4ba10158156349fcf671428cc276108
ui/teasers/mayor_profile_03.group.bin,Binary,70153,,,,,e8dfdb16487557976ae11b595530b226dccedb37537654f4fbed37e362edd6f4
ui/teasers/mayor_profile_04.group.bin,Binary,85599,,,,,6cf7d55f44befb294305f2bba4202a8fd667e0349f9ed578a1ac97f77ef9e604
ui/teasers/mayor_profile_05.group.bin,Binary,96346,,,,,087163b37bb9510dec756a1c0dd76945ff61368580ec7f8a09f6235eb595ca4d
ui/teasers/region_01.group.bin,Binary,50499,,,,,35665b823579b258d08a1b27d0bb8c671f7799b5209b3d80f0c207afb612b59e
ui/teasers/region_02.group.bin,Binary,48815,,,,,7fae6ac1d277c41ce4c95992c3151de990d214bb66a5aa0b89b7bf057229d7bf
ui/teasers/region_03.group.bin,Binary,54667,,,,,b4d17f9fdd766eecb495d1eeded94dfc4266cd666c2f56a34a35b713fdf47390
ui/teasers/region_04.group.bin,Binary,67371,,,,,fbc387712bd10a5661ec01ab455ebef368507e371fce38f73fa1774f45199d3d
ui/teasers/region_05.group.bin,Binary,44863,,,,,bd4e97917fe89860c029e5eee94b64e18d5f6f00086b3659daa08699cc16c636
ui3d/charAdvisor.group.bin,Binary,349738,,,,,bdc96314025981b81297b85fb93628d5b9387de9cb48b847f12ac9e258b1c151
ui3d/charAdvisorEducation.group.bin,Binary,278404,,,,,77efac3f2a1b4766ec123d216ddf83edcf2c878eec5908236a0fa790693e3884
ui3d/charAdvisorGovernment.group.bin,Binary,349146,,,,,ea0743bb0077f0fe5e45bfe3de74cee9de50fd836d4e80e3c8fd0c34e1a65566
ui3d/charAdvisorMaxis.group.bin,Binary,305209,,,,,d5032e097d8c086f5824ae8989a9bb50745f8417c7464ddc10b57138602b1262
ui3d/charAdvisorParks.group.bin,Binary,335573,,,,,2b089341d4e1a0a2f8003123832c2b3ba68b51ccb38706c9bc08bd43b0a550cd
ui3d/charAdvisorPower.group.bin,Binary,281895,,,,,7f7f7efb5e46ffdc73d6ca546b6306d5132ccd0c2b1300ce04b3ac28d96b422d
ui3d/charAdvisorRegions.group.bin,Binary,496268,,,,,ae059824a83fdb669fd98073b77ae97c882313310e000588943853a8764543df
ui3d/charAdvisorRoad.group.bin,Binary,293027,,,,,092b66d3dd1c8c54375486447d8db4ceab1adfc317251e18b384e256a21dacbe
ui3d/charAdvisorSpace.group.bin,Binary,406083,,,,,efe6eeee3890d79ddffb1a34342e965cced3696a609aecee85b8439cdb48a795
ui3d/charAdvisorWater.group.bin,Binary,273667,,,,,b41055cd5eccb12a00ab5ecad383bad8504588e9697e491c3d465ee3508610e2
ui3d/charDrVu.group.bin,Binary,589064,,,,,7f172876795449e01f8612eed60412f86ca68ca4948ee9984e4cb27cef76bc44
ui3d/charDrVuStory.group.bin,Binary,334911,,,,,ad9a8736bcfa0eb299dcde318e7880be352ba03603443ef2aad4eff9bda46c2b
ui3d/charMajorVu.group.bin,Binary,616156,,,,,0dd12ee44854ca32bcc4c6f98d1de9fc00e3b01fb3d9b64cb2342bdf39948d0b
ui3d/charNeighboring_Mayor.group.bin,Binary,320347,,,,,5bfa4c4b4ee28ce70fd64e17209fad16a1234ac783a9e561fd06dd4508c2d9c9
ui3d/charSim1.group.bin,Binary,280400,,,,,a1778a96a079ab4c6667b7efb1d3c80b8b46686494aff90cb08484354bcd95ba
ui3d/charSim2.group.bin,Binary,310721,,,,,f99c030cbbc84a2efc7e8d1bd1d88a1317e26d895993024d3f7c86ddc3c8da15
ui3d/charTrains.group.bin,Binary,427921,,,,,daabdf7d8abb3de4d0578a4bfcbcffa29bbce49f708a3311c1667b592d6862ab
ui3d/charVuOfficer.group.bin,Binary,329684,,,,,59cba4308045cfae16dca1e56854f6c201ba63709f47ee7f0da03901b1f295a0
ui3d/ui3d.group.bin,Binary,826019,,,,,2489b15e3b14206e659dca96f9ae6195d21da8ac8734461e8c21ba4dd0461f61
war/anaconda.group.bin,Binary,105087,,,,,abe756420dd1ae5c72d3f16a33f63c00796e4f43569378ae063006bcfc2734d3
war/attacks.group.bin,Binary,507027,,,,,b05dad14d18a8504e72da8814d08224985ce0078b2cc642bf8df6cf8699d551f
war/cthulhu.group.bin,Binary,282270,,,,,6851cdbe94df57524f0efbc44ca31ca4b0eba2d6ea105002d37bf555563ae261
war/curse.group.bin,Binary,49274,,,,,a7036599596578bd0f252934791e6f3b314e6725ac9a0dccb989be70f08d6bf8
war/doomhands.group.bin,Binary,142753,,,,,0a61d422a58b50d6c9a94ff5a627b53250602b364ec844459718eb94c53806a3
war/ducks.group.bin,Binary,6179,,,,,976523c3d7c46e3ed99879a072b85c1b76439a4cf89cfa2201f280766c7884b2
war/fish.group.bin,Binary,44230,,,,,550284c030771ea4c6a9907495b06384d9aa3d513ab1ef414dd2277adae692bb
war/golem.group.bin,Binary,98046,,,,,6d9403a0241f433ea50e7283811ca227f7c4fa2e09a254c5efc28ef015aa2dd3
war/hand.group.bin,Binary,37017,,,,,abb0c2eb9b449f502cffd6f62f2f4ced2571ec117831e360b5d890f710c5c5d6
war/horn.group.bin,Binary,35305,,,,,1d4922b436f95605b6ce00aa6184adfda0a7846883b62be0ba0b2c6c6197bd11
war/icestorm.group.bin,Binary,77054,,,,,3d70a8cf63a23c320806c3a3c8c2b34fae7d83f05116b820d9fee939d1b48212
war/lemon.group.bin,Binary,21351,,,,,f88b5b41f9c06d529093a2c0cd2b2f65ce2ea805dbcf7033256c6e39dfef744b
war/magnet.group.bin,Binary,5336,,,,,56c12b7ff08a4220d1570a54c0f41609c2c91a5e5e0a7fca36612a6ed641043a
war/plantmonster.group.bin,Binary,264547,,,,,e8dd7b55c889fba66e26c1aeca92034becff91d62f096afcd6a2f59bf2216e97
war/portal.group.bin,Binary,366039,,,,,5ec7876b2deace92da08ac231b0e494c9057dce247d48611f102b43e14bbc7ea
war/shieldbuster.group.bin,Binary,62389,,,,,9d88f0902e2bbba2e6d55a7c044d9186c6b69864649a0ff3a34f9e539749696a
war/shoes.group.bin,Binary,62035,,,Archive: Raw Deflate stream[@18h],,aea749fd22d20421a453c5d806c7f9c70182f2fdcbc8121e72e7a59ab19865a1
war/shrinkray.group.bin,Binary,61144,,,,,4fd1ecc8c7c93688831f479aede96bef41586ed0cfceb9a7a04f0869f7f0f759
war/spider.group.bin,Binary,118254,,,,,6c1e0a31f6241d12fcea552b97fbf7668470b763c2f66e6a7cb0b11df07dd87c
war/tentacles.group.bin,Binary,301996,,,,,4316e51256626b3fb1a0ab229fa9abed0cf2d82da0527657829aa745ff0d1007
war/vurobot.group.bin,Binary,162760,,,,,e60c12c7028dcf3e3efb4e47891c25671b652b0074bfd0c4f08b1d778435c2bf
war/war.group.bin,Binary,142724,,,,,0b882d60ce9b21fb10480af6c14e69a0f438f65562083b46793441abcd4e2b8c
war/zeus.group.bin,Binary,176317,,,,,f786b4349d9dea2b14bff91e84cf556661abcafe6e24b3ab2b5c62b8b9e88c06
zh_CN.lproj/InfoPlist.strings,Binary,1206,plain text[CRLF],,,,89669bf676d241938b75e9d73199f972d42064105a8f5b16c00ece8c67cb0266
zh_TW.lproj/InfoPlist.strings,Binary,,plain text[CRLF],,,,
,,,,,,,
,,,,,,,
,,,,,,,

